Data_Date,Formulary_ID,Formulary_Name,Payer_Name,Channel,Lives,NDC,Product_Name,Formulary_Status,Restriction,Tier,Effective_Date,As_Of_Date
2026-07-01,FRM88942,Stonegate Select PPO Formulary,Stonegate Wellness,Medicare Advantage,1863557,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2025-10-01,2026-07-01
2026-07-01,FRM88943,Keystone Select PPO Formulary,Keystone Care,Commercial,1450089,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2025-10-01,2026-07-01
2026-07-01,FRM88944,Meridian Select PPO Formulary,Meridian Health,Commercial,2805563,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2025-10-01,2026-07-01
2026-07-01,FRM88945,Keystone Complete Formulary,Keystone Insurance,Medicare Advantage,3189717,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-01-15,2026-07-01
2026-07-01,FRM88946,Foundry Choice HMO Formulary,Foundry Wellness,Health Exchange,1686309,00078-0912-01,Onvantra,On Formulary,None,Specialty,2025-10-01,2026-07-01
2026-07-01,FRM88947,Meridian Advantage Formulary,Meridian Alliance,Health Exchange,597433,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2025-11-01,2026-07-01
2026-07-01,FRM88948,Juniper Complete Formulary,Juniper Alliance,Managed Medicaid,1747778,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-01-15,2026-07-01
2026-07-01,FRM88949,Granite Complete Formulary,Granite Benefit,Commercial,2559948,00078-0912-01,Onvantra,On Formulary,None,Specialty,2026-03-01,2026-07-01
2026-07-01,FRM88950,Quarry Advantage Formulary,Quarry Care,Commercial,2561671,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-03-01,2026-07-01
2026-07-01,FRM88951,Cedar Preferred Formulary,Cedar Insurance,Medicare Advantage,719864,00078-0912-01,Onvantra,On Formulary,QL,Specialty,2026-05-01,2026-07-01
2026-07-01,FRM88952,Silverpeak POS Formulary,Silverpeak Wellness,Commercial,3174370,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2025-10-01,2026-07-01
2026-07-01,FRM88953,Pinecrest Advantage Formulary,Pinecrest Benefit,Commercial,939324,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2025-11-01,2026-07-01
2026-07-01,FRM88954,Union HMO Formulary,Union Alliance,Health Exchange,1410869,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-03-01,2026-07-01
2026-07-01,FRM88955,Vantage POS Formulary,Vantage Mutual,Commercial,1101718,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2025-10-01,2026-07-01
2026-07-01,FRM88956,Gateway HMO Formulary,Gateway Wellness,Managed Medicaid,1557400,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2025-10-01,2026-07-01
2026-07-01,FRM88957,Everest Preferred Formulary,Everest Health,Commercial,1643000,00078-0912-01,Onvantra,On Formulary,QL,Specialty,2025-11-01,2026-07-01
2026-07-01,FRM88958,Trailhead HMO Formulary,Trailhead Wellness,Medicare Advantage,53539,00078-0912-01,Onvantra,On Formulary,None,Specialty,2025-11-01,2026-07-01
2026-07-01,FRM88959,Ridgeline EPO Formulary,Ridgeline Alliance,Managed Medicaid,1203635,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-05-01,2026-07-01
2026-07-01,FRM88960,Northgate Complete Formulary,Northgate Insurance,Health Exchange,919732,00078-0912-01,Onvantra,On Formulary,None,Specialty,2026-01-15,2026-07-01
2026-07-01,FRM88961,Beacon POS Formulary,Beacon Wellness,Health Exchange,3100856,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2026-03-01,2026-07-01
2026-07-01,FRM88962,Everest PPO Formulary,Everest Health Plan,Managed Medicaid,1660364,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-03-01,2026-07-01
2026-07-01,FRM88963,Lantern Preferred Formulary,Lantern Care,Health Exchange,1202155,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2025-11-01,2026-07-01
2026-07-01,FRM88964,Foundry Select PPO Formulary,Foundry Health,Medicare Advantage,2760733,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2026-03-01,2026-07-01
2026-07-01,FRM88965,Copperfield POS Formulary,Copperfield Health Plan,Commercial,3153943,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2026-05-01,2026-07-01
2026-07-01,FRM88966,Riverbend Advantage Formulary,Riverbend Health Plan,Medicare Advantage,2864799,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-03-01,2026-07-01
2026-07-01,FRM88967,Stonegate HMO Formulary,Stonegate Health,Managed Medicaid,2741707,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2026-03-01,2026-07-01
2026-07-01,FRM88968,Silverpeak HMO Formulary,Silverpeak Health,Commercial,1678648,00078-0912-01,Onvantra,On Formulary,QL,Specialty,2026-03-01,2026-07-01
2026-07-01,FRM88969,Cedar Advantage Formulary,Cedar Alliance,Commercial,2667198,00078-0912-01,Onvantra,On Formulary,None,Specialty,2025-10-01,2026-07-01
2026-07-01,FRM88970,Cedar Complete Formulary,Cedar Care,Health Exchange,2820117,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2025-10-01,2026-07-01
2026-07-01,FRM88971,Yellowstone Advantage Formulary,Yellowstone Health Plan,Medicare Advantage,2718634,00078-0912-01,Onvantra,On Formulary,None,Specialty,2026-01-15,2026-07-01
2026-07-01,FRM88972,Summit Advantage Formulary,Summit Health Plan,Health Exchange,97822,00078-0912-01,Onvantra,On Formulary,QL,Specialty,2026-05-01,2026-07-01
2026-07-01,FRM88973,Union POS Formulary,Union Care,Health Exchange,507101,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2026-03-01,2026-07-01
2026-07-01,FRM88974,Foundry PPO Formulary,Foundry Care,Commercial,2427064,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2026-01-15,2026-07-01
2026-07-01,FRM88975,Granite HMO Formulary,Granite Care,Managed Medicaid,1267326,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2025-10-01,2026-07-01
2026-07-01,FRM88976,Silverpeak PPO Formulary,Silverpeak Insurance,Managed Medicaid,1245595,00078-0912-01,Onvantra,On Formulary,QL,Specialty,2026-01-15,2026-07-01
2026-07-01,FRM88977,Trailhead Preferred Formulary,Trailhead Benefit,Managed Medicaid,895130,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2025-11-01,2026-07-01
2026-07-01,FRM88978,Beacon POS Formulary,Beacon Insurance,Commercial,2540576,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-05-01,2026-07-01
2026-07-01,FRM88979,Nautilus Preferred Formulary,Nautilus Care,Commercial,1108347,00078-0912-01,Onvantra,On Formulary,None,Specialty,2025-10-01,2026-07-01
2026-07-01,FRM88980,Bluegrass EPO Formulary,Bluegrass Mutual,Managed Medicaid,869643,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2026-01-15,2026-07-01
2026-07-01,FRM88981,Wayfarer Advantage Formulary,Wayfarer Health Plan,Commercial,1341911,00078-0912-01,Onvantra,On Formulary,QL,Specialty,2025-11-01,2026-07-01
2026-07-01,FRM88982,Summit HMO Formulary,Summit Insurance,Managed Medicaid,476332,00078-0912-01,Onvantra,On Formulary,QL,Specialty,2025-10-01,2026-07-01
2026-07-01,FRM88983,Juniper Select PPO Formulary,Juniper Benefit,Commercial,961929,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2025-11-01,2026-07-01
2026-07-01,FRM88984,Keystone HMO Formulary,Keystone Care,Commercial,2223199,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2026-01-15,2026-07-01
2026-07-01,FRM88985,Wayfarer Preferred Formulary,Wayfarer Insurance,Commercial,2562901,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-03-01,2026-07-01
2026-07-01,FRM88986,Stonegate Preferred Formulary,Stonegate Benefit,Managed Medicaid,2509004,00078-0912-01,Onvantra,On Formulary,None,Specialty,2025-10-01,2026-07-01
2026-07-01,FRM88987,Sequoia EPO Formulary,Sequoia Health Plan,Commercial,1603805,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2025-11-01,2026-07-01
2026-07-01,FRM88988,Zephyr Complete Formulary,Zephyr Mutual,Commercial,1856131,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-03-01,2026-07-01
2026-07-01,FRM88989,Trailhead Select PPO Formulary,Trailhead Wellness,Health Exchange,379662,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2025-10-01,2026-07-01
2026-07-01,FRM88990,Summit HMO Formulary,Summit Wellness,Commercial,2428053,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2026-03-01,2026-07-01
2026-07-01,FRM88991,Meridian Preferred Formulary,Meridian Mutual,Health Exchange,587222,00078-0912-01,Onvantra,On Formulary,None,Specialty,2025-10-01,2026-07-01
2026-07-01,FRM88992,Brightwater PPO Formulary,Brightwater Wellness,Health Exchange,1797490,00078-0912-01,Onvantra,On Formulary,PA;QL,Specialty,2026-03-01,2026-07-01
2026-07-01,FRM88993,Pinecrest EPO Formulary,Pinecrest Wellness,Commercial,1554523,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-03-01,2026-07-01
2026-07-01,FRM88994,Keystone Choice HMO Formulary,Keystone Health Plan,Commercial,1432501,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-03-01,2026-07-01
2026-07-01,FRM88995,Copperfield POS Formulary,Copperfield Insurance,Commercial,3110504,00078-0912-01,Onvantra,On Formulary,QL,Specialty,2026-05-01,2026-07-01
2026-07-01,FRM88996,Granite Complete Formulary,Granite Alliance,Commercial,1507098,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2026-01-15,2026-07-01
2026-07-01,FRM88997,Riverbend Choice HMO Formulary,Riverbend Health,Health Exchange,795802,00078-0912-01,Onvantra,On Formulary,None,Specialty,2026-03-01,2026-07-01
2026-07-01,FRM88998,Ridgeline HMO Formulary,Ridgeline Wellness,Managed Medicaid,2172208,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2025-10-01,2026-07-01
2026-07-01,FRM88999,Beacon POS Formulary,Beacon Insurance,Medicare Advantage,1673255,00078-0912-01,Onvantra,On Formulary,PA,Specialty,2025-11-01,2026-07-01
