Data_Date,Payer_ID,Payer_Name,Plan_ID,Plan_Name,Channel,Lives,HCPCS_Code,Product_Name,Medical_Policy_Number,Policy_Effective_Date,Coverage_Status,PA_Required,Step_Therapy_Required,Site_of_Care_Restriction,Quantity_Limit,Bulletin_URL,As_Of_Date
2026-08-01,PYR10622,Union Insurance,PLN52622,Union PPO,Commercial,2259092,J9345,Onvantra,MP-ONC-1622,2026-03-01,Covered,Y,Y,Physician Office; Home Infusion,Y,https://policies.example/union-ppo/mp-onc-1622,2026-08-01
2026-08-01,PYR10623,Wayfarer Benefit,PLN52623,Wayfarer Advantage,Commercial,1250717,J9345,Onvantra,MP-ONC-1623,2026-05-01,Covered,Y,N,Physician Office,Y,https://policies.example/wayfarer-advantage/mp-onc-1623,2026-08-01
2026-08-01,PYR10624,Everest Insurance,PLN52624,Everest PPO,Health Exchange,1999579,J9345,Onvantra,MP-ONC-1624,2026-05-01,Covered,Y,N,Outpatient Hospital; Physician Office; Home Infusion,Y,https://policies.example/everest-ppo/mp-onc-1624,2026-08-01
2026-08-01,PYR10625,Cascade Insurance,PLN52625,Cascade Complete,Commercial,546927,J9345,Onvantra,MP-ONC-1625,2026-05-01,Covered,Y,N,Outpatient Hospital; Physician Office; Home Infusion,N,https://policies.example/cascade-complete/mp-onc-1625,2026-08-01
2026-08-01,PYR10626,Redwood Insurance,PLN52626,Redwood Select PPO,Commercial,3124779,J9345,Onvantra,MP-ONC-1626,2026-03-01,Covered,Y,N,Physician Office; Outpatient Hospital,Y,https://policies.example/redwood-select-ppo/mp-onc-1626,2026-08-01
2026-08-01,PYR10627,Juniper Health Plan,PLN52627,Juniper Select PPO,Health Exchange,1005677,J9345,Onvantra,MP-ONC-1627,2025-10-01,Covered,N,N,Physician Office,N,https://policies.example/juniper-select-ppo/mp-onc-1627,2026-08-01
2026-08-01,PYR10628,Beacon Health Plan,PLN52628,Beacon Complete,Medicare Advantage,1622118,J9345,Onvantra,MP-ONC-1628,2026-05-01,Covered,Y,Y,Physician Office; Outpatient Hospital,N,https://policies.example/beacon-complete/mp-onc-1628,2026-08-01
2026-08-01,PYR10629,Highland Health,PLN52629,Highland Select PPO,Commercial,235298,J9345,Onvantra,MP-ONC-1629,2026-01-15,Covered,Y,Y,Physician Office; Home Infusion,N,https://policies.example/highland-select-ppo/mp-onc-1629,2026-08-01
2026-08-01,PYR10630,Quarry Wellness,PLN52630,Quarry Advantage,Health Exchange,2974533,J9345,Onvantra,MP-ONC-1630,2026-05-01,Covered,N,Y,Outpatient Hospital; Physician Office; Home Infusion,N,https://policies.example/quarry-advantage/mp-onc-1630,2026-08-01
2026-08-01,PYR10631,Nautilus Health,PLN52631,Nautilus Select PPO,Medicare Advantage,1617241,J9345,Onvantra,MP-ONC-1631,2026-01-15,Covered,Y,N,Physician Office,Y,https://policies.example/nautilus-select-ppo/mp-onc-1631,2026-08-01
2026-08-01,PYR10632,Nautilus Insurance,PLN52632,Nautilus Choice HMO,Commercial,1135247,J9345,Onvantra,MP-ONC-1632,2025-11-01,Covered,Y,N,Physician Office; Home Infusion,N,https://policies.example/nautilus-choice-hmo/mp-onc-1632,2026-08-01
2026-08-01,PYR10633,Yellowstone Wellness,PLN52633,Yellowstone Preferred,Commercial,2857555,J9345,Onvantra,MP-ONC-1633,2025-10-01,Covered,Y,N,Physician Office,Y,https://policies.example/yellowstone-preferred/mp-onc-1633,2026-08-01
2026-08-01,PYR10634,Summit Health,PLN52634,Summit Advantage,Commercial,2218118,J9345,Onvantra,MP-ONC-1634,2026-01-15,Covered,Y,Y,Outpatient Hospital; Physician Office; Home Infusion,N,https://policies.example/summit-advantage/mp-onc-1634,2026-08-01
2026-08-01,PYR10635,Bluegrass Wellness,PLN52635,Bluegrass PPO,Commercial,2612940,J9345,Onvantra,MP-ONC-1635,2025-10-01,Covered,Y,N,Physician Office; Outpatient Hospital,Y,https://policies.example/bluegrass-ppo/mp-onc-1635,2026-08-01
2026-08-01,PYR10636,Northgate Care,PLN52636,Northgate EPO,Medicare Advantage,2768118,J9345,Onvantra,MP-ONC-1636,2026-01-15,Covered,Y,N,Physician Office; Outpatient Hospital,N,https://policies.example/northgate-epo/mp-onc-1636,2026-08-01
2026-08-01,PYR10637,Prairie Care,PLN52637,Prairie Complete,Commercial,1805898,J9345,Onvantra,MP-ONC-1637,2026-01-15,Covered,Y,N,Physician Office; Outpatient Hospital,N,https://policies.example/prairie-complete/mp-onc-1637,2026-08-01
2026-08-01,PYR10638,Harborview Mutual,PLN52638,Harborview Advantage,Commercial,266904,J9345,Onvantra,MP-ONC-1638,2025-10-01,Covered,Y,N,Physician Office; Outpatient Hospital,N,https://policies.example/harborview-advantage/mp-onc-1638,2026-08-01
2026-08-01,PYR10639,Ridgeline Wellness,PLN52639,Ridgeline Advantage,Commercial,2722352,J9345,Onvantra,MP-ONC-1639,2026-03-01,Covered,N,N,Physician Office; Outpatient Hospital,Y,https://policies.example/ridgeline-advantage/mp-onc-1639,2026-08-01
2026-08-01,PYR10640,Fairview Care,PLN52640,Fairview Complete,Health Exchange,1101309,J9345,Onvantra,MP-ONC-1640,2026-05-01,Covered,Y,N,Physician Office,N,https://policies.example/fairview-complete/mp-onc-1640,2026-08-01
2026-08-01,PYR10641,Bluegrass Alliance,PLN52641,Bluegrass PPO,Medicare Advantage,639340,J9345,Onvantra,MP-ONC-1641,2025-11-01,Covered,Y,N,Physician Office; Home Infusion,N,https://policies.example/bluegrass-ppo/mp-onc-1641,2026-08-01
2026-08-01,PYR10642,Gateway Mutual,PLN52642,Gateway PPO,Managed Medicaid,2982913,J9345,Onvantra,MP-ONC-1642,2025-10-01,Covered,N,Y,Physician Office; Home Infusion,N,https://policies.example/gateway-ppo/mp-onc-1642,2026-08-01
2026-08-01,PYR10643,Union Wellness,PLN52643,Union PPO,Medicare Advantage,2905971,J9345,Onvantra,MP-ONC-1643,2026-01-15,Covered,N,N,Outpatient Hospital; Physician Office; Home Infusion,N,https://policies.example/union-ppo/mp-onc-1643,2026-08-01
2026-08-01,PYR10644,Lantern Health,PLN52644,Lantern HMO,Commercial,2257385,J9345,Onvantra,MP-ONC-1644,2025-11-01,Covered,Y,N,Physician Office; Home Infusion,N,https://policies.example/lantern-hmo/mp-onc-1644,2026-08-01
2026-08-01,PYR10645,Stonegate Health,PLN52645,Stonegate Advantage,Health Exchange,816125,J9345,Onvantra,MP-ONC-1645,2026-01-15,Covered,Y,Y,Physician Office,Y,https://policies.example/stonegate-advantage/mp-onc-1645,2026-08-01
2026-08-01,PYR10646,Ridgeline Care,PLN52646,Ridgeline Complete,Health Exchange,809671,J9345,Onvantra,MP-ONC-1646,2026-05-01,Covered,Y,N,Physician Office; Outpatient Hospital,N,https://policies.example/ridgeline-complete/mp-onc-1646,2026-08-01
2026-08-01,PYR10647,Silverpeak Alliance,PLN52647,Silverpeak Advantage,Commercial,2282239,J9345,Onvantra,MP-ONC-1647,2025-10-01,Covered,Y,Y,Physician Office; Home Infusion,N,https://policies.example/silverpeak-advantage/mp-onc-1647,2026-08-01
2026-08-01,PYR10648,Gateway Health,PLN52648,Gateway Choice HMO,Health Exchange,194577,J9345,Onvantra,MP-ONC-1648,2026-05-01,Covered,N,N,Physician Office; Outpatient Hospital,Y,https://policies.example/gateway-choice-hmo/mp-onc-1648,2026-08-01
2026-08-01,PYR10649,Prairie Health Plan,PLN52649,Prairie POS,Commercial,169676,J9345,Onvantra,MP-ONC-1649,2026-05-01,Covered,Y,Y,Physician Office,N,https://policies.example/prairie-pos/mp-onc-1649,2026-08-01
2026-08-01,PYR10650,Granite Wellness,PLN52650,Granite EPO,Commercial,737464,J9345,Onvantra,MP-ONC-1650,2026-05-01,Covered,Y,N,Physician Office,N,https://policies.example/granite-epo/mp-onc-1650,2026-08-01
2026-08-01,PYR10651,Pinecrest Care,PLN52651,Pinecrest HMO,Commercial,2100170,J9345,Onvantra,MP-ONC-1651,2026-01-15,Covered,Y,N,Physician Office; Outpatient Hospital,N,https://policies.example/pinecrest-hmo/mp-onc-1651,2026-08-01
2026-08-01,PYR10652,Lantern Benefit,PLN52652,Lantern HMO,Health Exchange,2430780,J9345,Onvantra,MP-ONC-1652,2026-05-01,Covered,Y,N,Physician Office; Outpatient Hospital,N,https://policies.example/lantern-hmo/mp-onc-1652,2026-08-01
2026-08-01,PYR10653,Stonegate Benefit,PLN52653,Stonegate HMO,Commercial,1163792,J9345,Onvantra,MP-ONC-1653,2026-01-15,Covered,Y,Y,Physician Office; Outpatient Hospital,Y,https://policies.example/stonegate-hmo/mp-onc-1653,2026-08-01
2026-08-01,PYR10654,Vantage Health Plan,PLN52654,Vantage Complete,Commercial,2456025,J9345,Onvantra,MP-ONC-1654,2026-05-01,Covered,Y,N,Physician Office,Y,https://policies.example/vantage-complete/mp-onc-1654,2026-08-01
2026-08-01,PYR10655,Keystone Health Plan,PLN52655,Keystone PPO,Medicare Advantage,353575,J9345,Onvantra,MP-ONC-1655,2026-05-01,Covered,Y,N,Physician Office; Outpatient Hospital,N,https://policies.example/keystone-ppo/mp-onc-1655,2026-08-01
2026-08-01,PYR10656,Copperfield Mutual,PLN52656,Copperfield Complete,Health Exchange,547225,J9345,Onvantra,MP-ONC-1656,2026-03-01,Covered,Y,N,Outpatient Hospital; Physician Office; Home Infusion,Y,https://policies.example/copperfield-complete/mp-onc-1656,2026-08-01
2026-08-01,PYR10657,Monarch Wellness,PLN52657,Monarch EPO,Managed Medicaid,2916089,J9345,Onvantra,MP-ONC-1657,2025-10-01,Covered,Y,N,Physician Office; Home Infusion,Y,https://policies.example/monarch-epo/mp-onc-1657,2026-08-01
2026-08-01,PYR10658,Everest Benefit,PLN52658,Everest Advantage,Commercial,2354206,J9345,Onvantra,MP-ONC-1658,2025-10-01,Covered,Y,N,Physician Office,Y,https://policies.example/everest-advantage/mp-onc-1658,2026-08-01
2026-08-01,PYR10659,Brightwater Benefit,PLN52659,Brightwater Preferred,Managed Medicaid,934710,J9345,Onvantra,MP-ONC-1659,2025-11-01,Covered,N,N,Outpatient Hospital; Physician Office; Home Infusion,N,https://policies.example/brightwater-preferred/mp-onc-1659,2026-08-01
2026-08-01,PYR10660,Northgate Health Plan,PLN52660,Northgate Complete,Medicare Advantage,754555,J9345,Onvantra,MP-ONC-1660,2026-01-15,Covered,Y,N,Physician Office,Y,https://policies.example/northgate-complete/mp-onc-1660,2026-08-01
2026-08-01,PYR10661,Copperfield Wellness,PLN52661,Copperfield Advantage,Commercial,1417133,J9345,Onvantra,MP-ONC-1661,2025-10-01,Covered,N,N,Physician Office,Y,https://policies.example/copperfield-advantage/mp-onc-1661,2026-08-01
2026-08-01,PYR10662,Union Health Plan,PLN52662,Union EPO,Commercial,2049494,J9345,Onvantra,MP-ONC-1662,2026-03-01,Covered,Y,N,Physician Office; Outpatient Hospital,Y,https://policies.example/union-epo/mp-onc-1662,2026-08-01
2026-08-01,PYR10663,Yellowstone Benefit,PLN52663,Yellowstone Advantage,Commercial,3148508,J9345,Onvantra,MP-ONC-1663,2025-11-01,Covered,Y,N,Physician Office,N,https://policies.example/yellowstone-advantage/mp-onc-1663,2026-08-01
2026-08-01,PYR10664,Riverbend Wellness,PLN52664,Riverbend Advantage,Commercial,1590096,J9345,Onvantra,MP-ONC-1664,2026-03-01,Covered,Y,N,Physician Office; Home Infusion,Y,https://policies.example/riverbend-advantage/mp-onc-1664,2026-08-01
2026-08-01,PYR10665,Harborview Mutual,PLN52665,Harborview EPO,Commercial,2571149,J9345,Onvantra,MP-ONC-1665,2025-11-01,Covered,N,N,Physician Office; Home Infusion,N,https://policies.example/harborview-epo/mp-onc-1665,2026-08-01
2026-08-01,PYR10666,Prairie Wellness,PLN52666,Prairie Choice HMO,Commercial,863133,J9345,Onvantra,MP-ONC-1666,2026-05-01,Covered,Y,N,Physician Office,Y,https://policies.example/prairie-choice-hmo/mp-onc-1666,2026-08-01
2026-08-01,PYR10667,Harborview Insurance,PLN52667,Harborview EPO,Commercial,1967592,J9345,Onvantra,MP-ONC-1667,2025-11-01,Covered,N,Y,Physician Office; Outpatient Hospital,N,https://policies.example/harborview-epo/mp-onc-1667,2026-08-01
2026-08-01,PYR10668,Copperfield Health Plan,PLN52668,Copperfield EPO,Managed Medicaid,2333425,J9345,Onvantra,MP-ONC-1668,2026-03-01,Covered,Y,N,Physician Office; Home Infusion,Y,https://policies.example/copperfield-epo/mp-onc-1668,2026-08-01
2026-08-01,PYR10669,Fairview Alliance,PLN52669,Fairview Complete,Commercial,75833,J9345,Onvantra,MP-ONC-1669,2026-03-01,Covered,N,N,Physician Office; Outpatient Hospital,N,https://policies.example/fairview-complete/mp-onc-1669,2026-08-01
2026-08-01,PYR10670,Yellowstone Wellness,PLN52670,Yellowstone EPO,Managed Medicaid,36296,J9345,Onvantra,MP-ONC-1670,2026-05-01,Covered,N,N,Physician Office,N,https://policies.example/yellowstone-epo/mp-onc-1670,2026-08-01
2026-08-01,PYR10671,Granite Mutual,PLN52671,Granite Preferred,Medicare Advantage,2025201,J9345,Onvantra,MP-ONC-1671,2025-10-01,Covered,Y,Y,Physician Office; Home Infusion,N,https://policies.example/granite-preferred/mp-onc-1671,2026-08-01
2026-08-01,PYR10672,Vantage Health,PLN52672,Vantage Advantage,Commercial,571634,J9345,Onvantra,MP-ONC-1672,2025-10-01,Covered,Y,N,Physician Office; Outpatient Hospital,Y,https://policies.example/vantage-advantage/mp-onc-1672,2026-08-01
2026-08-01,PYR10673,Cascade Alliance,PLN52673,Cascade Select PPO,Commercial,2964872,J9345,Onvantra,MP-ONC-1673,2025-11-01,Covered,N,N,Physician Office; Home Infusion,N,https://policies.example/cascade-select-ppo/mp-onc-1673,2026-08-01
2026-08-01,PYR10674,Lantern Health Plan,PLN52674,Lantern Choice HMO,Health Exchange,1962397,J9345,Onvantra,MP-ONC-1674,2026-01-15,Covered,Y,N,Physician Office; Home Infusion,Y,https://policies.example/lantern-choice-hmo/mp-onc-1674,2026-08-01
2026-08-01,PYR10675,Trailhead Health,PLN52675,Trailhead Select PPO,Medicare Advantage,3172841,J9345,Onvantra,MP-ONC-1675,2026-01-15,Covered,Y,N,Physician Office,Y,https://policies.example/trailhead-select-ppo/mp-onc-1675,2026-08-01
2026-08-01,PYR10676,Harborview Benefit,PLN52676,Harborview PPO,Commercial,1621229,J9345,Onvantra,MP-ONC-1676,2026-01-15,Covered,Y,Y,Physician Office,N,https://policies.example/harborview-ppo/mp-onc-1676,2026-08-01
2026-08-01,PYR10677,Stonegate Care,PLN52677,Stonegate Preferred,Health Exchange,873626,J9345,Onvantra,MP-ONC-1677,2025-10-01,Covered,Y,N,Physician Office; Outpatient Hospital,Y,https://policies.example/stonegate-preferred/mp-onc-1677,2026-08-01
2026-08-01,PYR10678,Quarry Wellness,PLN52678,Quarry POS,Commercial,1494379,J9345,Onvantra,MP-ONC-1678,2025-10-01,Covered,Y,Y,Outpatient Hospital; Physician Office; Home Infusion,N,https://policies.example/quarry-pos/mp-onc-1678,2026-08-01
2026-08-01,PYR10679,Juniper Benefit,PLN52679,Juniper Complete,Medicare Advantage,2118234,J9345,Onvantra,MP-ONC-1679,2026-05-01,Covered,Y,Y,Outpatient Hospital; Physician Office; Home Infusion,N,https://policies.example/juniper-complete/mp-onc-1679,2026-08-01
2026-08-01,PYR10680,Juniper Care,PLN52680,Juniper POS,Medicare Advantage,381199,J9345,Onvantra,MP-ONC-1680,2025-10-01,Covered,Y,Y,Physician Office; Outpatient Hospital,N,https://policies.example/juniper-pos/mp-onc-1680,2026-08-01
2026-08-01,PYR10681,Riverbend Health Plan,PLN52681,Riverbend Select PPO,Commercial,2938774,J9345,Onvantra,MP-ONC-1681,2026-05-01,Covered,Y,Y,Physician Office; Outpatient Hospital,N,https://policies.example/riverbend-select-ppo/mp-onc-1681,2026-08-01
2026-08-01,PYR10682,Cascade Insurance,PLN52682,Cascade Advantage,Health Exchange,2285942,J9345,Onvantra,MP-ONC-1682,2026-03-01,Covered,Y,Y,Outpatient Hospital; Physician Office; Home Infusion,N,https://policies.example/cascade-advantage/mp-onc-1682,2026-08-01
2026-08-01,PYR10683,Cascade Insurance,PLN52683,Cascade POS,Commercial,107428,J9345,Onvantra,MP-ONC-1683,2026-01-15,Covered,Y,N,Physician Office; Home Infusion,Y,https://policies.example/cascade-pos/mp-onc-1683,2026-08-01
2026-08-01,PYR10684,Foundry Alliance,PLN52684,Foundry Preferred,Managed Medicaid,1882540,J9345,Onvantra,MP-ONC-1684,2025-11-01,Covered,N,N,Physician Office; Outpatient Hospital,N,https://policies.example/foundry-preferred/mp-onc-1684,2026-08-01
2026-08-01,PYR10685,Bluegrass Wellness,PLN52685,Bluegrass Complete,Commercial,1223573,J9345,Onvantra,MP-ONC-1685,2026-03-01,Covered,Y,N,Outpatient Hospital; Physician Office; Home Infusion,N,https://policies.example/bluegrass-complete/mp-onc-1685,2026-08-01
2026-08-01,PYR10686,Pinecrest Health Plan,PLN52686,Pinecrest Preferred,Commercial,779539,J9345,Onvantra,MP-ONC-1686,2025-10-01,Covered,Y,N,Physician Office; Outpatient Hospital,N,https://policies.example/pinecrest-preferred/mp-onc-1686,2026-08-01
2026-08-01,PYR10687,Granite Benefit,PLN52687,Granite EPO,Medicare Advantage,1107226,J9345,Onvantra,MP-ONC-1687,2025-10-01,Covered,Y,N,Physician Office; Outpatient Hospital,Y,https://policies.example/granite-epo/mp-onc-1687,2026-08-01
2026-08-01,PYR10688,Foundry Benefit,PLN52688,Foundry EPO,Commercial,1895847,J9345,Onvantra,MP-ONC-1688,2026-03-01,Covered,Y,N,Physician Office,N,https://policies.example/foundry-epo/mp-onc-1688,2026-08-01
2026-08-01,PYR10689,Ridgeline Health Plan,PLN52689,Ridgeline Complete,Commercial,669534,J9345,Onvantra,MP-ONC-1689,2026-01-15,Covered,Y,N,Outpatient Hospital; Physician Office; Home Infusion,N,https://policies.example/ridgeline-complete/mp-onc-1689,2026-08-01
2026-08-01,PYR10690,Wayfarer Health Plan,PLN52690,Wayfarer Complete,Commercial,2905491,J9345,Onvantra,MP-ONC-1690,2026-05-01,Covered,Y,Y,Physician Office,N,https://policies.example/wayfarer-complete/mp-onc-1690,2026-08-01
2026-08-01,PYR10691,Northgate Insurance,PLN52691,Northgate PPO,Medicare Advantage,2605074,J9345,Onvantra,MP-ONC-1691,2026-01-15,Covered,Y,Y,Outpatient Hospital; Physician Office; Home Infusion,N,https://policies.example/northgate-ppo/mp-onc-1691,2026-08-01
2026-08-01,PYR10692,Harborview Wellness,PLN52692,Harborview Preferred,Commercial,1180711,J9345,Onvantra,MP-ONC-1692,2026-03-01,Covered,Y,N,Physician Office,Y,https://policies.example/harborview-preferred/mp-onc-1692,2026-08-01
2026-08-01,PYR10693,Cedar Mutual,PLN52693,Cedar POS,Medicare Advantage,1347772,J9345,Onvantra,MP-ONC-1693,2026-03-01,Covered,Y,N,Physician Office; Home Infusion,N,https://policies.example/cedar-pos/mp-onc-1693,2026-08-01
2026-08-01,PYR10694,Juniper Mutual,PLN52694,Juniper Choice HMO,Commercial,1208910,J9345,Onvantra,MP-ONC-1694,2026-05-01,Covered,Y,N,Outpatient Hospital; Physician Office; Home Infusion,N,https://policies.example/juniper-choice-hmo/mp-onc-1694,2026-08-01
2026-08-01,PYR10695,Cedar Wellness,PLN52695,Cedar Complete,Health Exchange,1758193,J9345,Onvantra,MP-ONC-1695,2026-03-01,Covered,N,N,Physician Office; Outpatient Hospital,Y,https://policies.example/cedar-complete/mp-onc-1695,2026-08-01
2026-08-01,PYR10696,Monarch Health Plan,PLN52696,Monarch HMO,Commercial,886508,J9345,Onvantra,MP-ONC-1696,2026-05-01,Covered,Y,Y,Outpatient Hospital; Physician Office; Home Infusion,N,https://policies.example/monarch-hmo/mp-onc-1696,2026-08-01
2026-08-01,PYR10697,Keystone Care,PLN52697,Keystone PPO,Medicare Advantage,2694346,J9345,Onvantra,MP-ONC-1697,2026-03-01,Covered,Y,Y,Physician Office; Outpatient Hospital,Y,https://policies.example/keystone-ppo/mp-onc-1697,2026-08-01
2026-08-01,PYR10698,Wayfarer Health Plan,PLN52698,Wayfarer POS,Commercial,1616257,J9345,Onvantra,MP-ONC-1698,2026-05-01,Covered,Y,Y,Physician Office,N,https://policies.example/wayfarer-pos/mp-onc-1698,2026-08-01
2026-08-01,PYR10699,Everest Alliance,PLN52699,Everest Preferred,Health Exchange,1958857,J9345,Onvantra,MP-ONC-1699,2026-01-15,Covered,Y,N,Physician Office,N,https://policies.example/everest-preferred/mp-onc-1699,2026-08-01
2026-08-01,PYR10700,Everest Alliance,PLN52700,Everest HMO,Health Exchange,2808043,J9345,Onvantra,MP-ONC-1700,2025-11-01,Covered,Y,Y,Physician Office; Outpatient Hospital,N,https://policies.example/everest-hmo/mp-onc-1700,2026-08-01
2026-08-01,PYR10701,Cascade Care,PLN52701,Cascade Select PPO,Medicare Advantage,294864,J9345,Onvantra,MP-ONC-1701,2026-03-01,Covered,Y,Y,Physician Office; Home Infusion,N,https://policies.example/cascade-select-ppo/mp-onc-1701,2026-08-01
2026-08-01,PYR10702,Northgate Benefit,PLN52702,Northgate Preferred,Health Exchange,2427830,J9345,Onvantra,MP-ONC-1702,2025-10-01,Covered,Y,N,Physician Office; Outpatient Hospital,Y,https://policies.example/northgate-preferred/mp-onc-1702,2026-08-01
2026-08-01,PYR10703,Beacon Benefit,PLN52703,Beacon Complete,Health Exchange,583317,J9345,Onvantra,MP-ONC-1703,2026-01-15,Covered,Y,N,Physician Office,N,https://policies.example/beacon-complete/mp-onc-1703,2026-08-01
2026-08-01,PYR10704,Monarch Benefit,PLN52704,Monarch PPO,Commercial,1238327,J9345,Onvantra,MP-ONC-1704,2026-05-01,Covered,Y,N,Physician Office; Outpatient Hospital,N,https://policies.example/monarch-ppo/mp-onc-1704,2026-08-01
2026-08-01,PYR10705,Pinecrest Benefit,PLN52705,Pinecrest Choice HMO,Health Exchange,1277788,J9345,Onvantra,MP-ONC-1705,2026-05-01,Covered,Y,N,Physician Office,Y,https://policies.example/pinecrest-choice-hmo/mp-onc-1705,2026-08-01
2026-08-01,PYR10706,Highland Health Plan,PLN52706,Highland PPO,Commercial,2188365,J9345,Onvantra,MP-ONC-1706,2026-01-15,Covered,Y,N,Physician Office; Home Infusion,N,https://policies.example/highland-ppo/mp-onc-1706,2026-08-01
2026-08-01,PYR10707,Pinecrest Care,PLN52707,Pinecrest POS,Commercial,2126340,J9345,Onvantra,MP-ONC-1707,2026-03-01,Covered,Y,N,Physician Office,N,https://policies.example/pinecrest-pos/mp-onc-1707,2026-08-01
2026-08-01,PYR10708,Summit Care,PLN52708,Summit EPO,Commercial,2026245,J9345,Onvantra,MP-ONC-1708,2026-03-01,Covered,Y,N,Outpatient Hospital; Physician Office; Home Infusion,N,https://policies.example/summit-epo/mp-onc-1708,2026-08-01
